DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2020,86.16,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2021,86.37,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2022,86.58,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2023,92.13,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2024,90.23,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Denmark,2025,89.92,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,59.51,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,60.97,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2018,61.36,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,59.94,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2020,62.71,e,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2021,60.64,b,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2022,61.25,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2023,61.12,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2024,67.77,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,70.02,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2016,65.85,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2017,68.45,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2018,69.46,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2019,72.19,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2020,73.21,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2021,74.00,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2022,72.22,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2023,73.49,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2024,74.17,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Estonia,2025,76.51,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2016,67.53,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2017,71.50,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2018,73.41,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2019,74.92,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2020,76.05,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2021,79.05,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2022,80.60,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2023,80.10,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2024,79.57,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Greece,2025,81.93,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2016,66.77,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2017,67.58,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2018,67.42,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2019,64.60,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2020,69.39,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2021,68.86,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2022,66.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2023,67.57,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2024,67.56,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Spain,2025,72.14,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 15 countries (1995-2004),2016,62.24,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 15 countries (1995-2004),2017,63.77,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 15 countries (1995-2004),2018,63.79,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (2007-2013),2016,63.01,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (2007-2013),2017,64.86,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (2007-2013),2018,65.37,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2016,61.44,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2017,63.16,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2018,64.07,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2019,63.03,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2020,65.34,e,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2021,63.87,b,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2022,64.61,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2023,64.87,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2024,70.00,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 27 countries (from 2020),2025,71.71,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 28 countries (2013-2020),2016,63.06,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 28 countries (2013-2020),2017,64.90,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 28 countries (2013-2020),2018,65.42,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,European Union - 28 countries (2013-2020),2019,64.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2016,65.65,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2017,70.46,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2018,70.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2019,69.98,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2020,77.40,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2021,77.66,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2022,77.82,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2023,81.09,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2024,80.59,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Finland,2025,82.91,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2016,46.55,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2017,49.46,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2018,47.55,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2019,47.35,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2021,48.96,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2022,49.11,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2023,47.82,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2024,,,C
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,France,2025,74.50,b,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2016,69.31,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2017,70.42,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2018,71.63,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2019,73.19,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2020,72.99,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2021,74.94,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2022,73.28,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2023,75.25,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2024,72.93,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Croatia,2025,71.59,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2016,82.79,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2017,84.13,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2018,85.86,,
ESTAT:ISOC_CI_AC_I$DEFAULTVIEW(1.0),17/04/26 11:00:00,Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals who used internet in the last 3 months,All individuals,Hungary,2019,85.67,,
